##;CROSS;##
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.1569014;2.568764;0.2814809;-0.7977632;-0.5374599;-0.02108014;0.2725188;0.1385112;2.64584;0.270068;0.353407;0.6186166;-0.3971793;-0.5785032;0.1360364;2.673283;0.2833798;0.1345122;0.6950774;-0.1822634;-0.6823152;0.1352904;2.683224;0.3039004;0.1345122;0.6950774;-0.1822634;-0.6823152;0.1797326;2.662556;0.2857717;0.84897;0.4792807;-0.1004549;-0.1986176;0.1996309;2.695198;0.2865295;0.8075563;0.5462064;-0.08458522;-0.2058075;0.2079452;2.714798;0.2884148;0.7734603;0.5935488;-0.07251617;-0.2102399;0.212588;2.730259;0.2906541;0.7734603;0.5935488;-0.07251617;-0.2102399;0.1871924;2.653355;0.3022543;0.8705362;0.4546997;-0.004308831;-0.1881405;0.2122861;2.687298;0.3092542;0.8163025;0.546415;0.01456819;-0.1867333;0.2224064;2.709595;0.3149841;0.7780866;0.5997866;0.02617105;-0.1848054;0.2274635;2.72633;0.3197379;0.7780866;0.5997866;0.02617105;-0.1848054;0.1887224;2.639957;0.3178048;0.8655556;0.4285269;0.1003057;-0.2389922;0.2130507;2.667515;0.3328348;0.7910308;0.5544916;0.1344798;-0.2207364;0.2216084;2.687572;0.3440572;0.6954601;0.6708441;0.1662996;-0.1965916;0.2224588;2.704109;0.3534913;0.6954601;0.6708441;0.1662996;-0.1965916;0.186027;2.626827;0.3320394;0.8479095;0.4107683;0.2351778;-0.2387687;0.2034192;2.645241;0.3507883;0.8259704;0.4524001;0.2479421;-0.2272269;0.2115375;2.656258;0.3614662;0.5601132;0.7570167;0.3204947;-0.1023846;0.2060592;2.668449;0.3694758;0.5601132;0.7570167;0.3204947;-0.1023846;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.1569281;2.56918;0.2825778;-0.7987183;-0.5408043;-0.01309704;0.2634545;0.1382104;2.6464;0.2696288;0.355312;0.618449;-0.3982705;-0.5767625;0.1356951;2.673908;0.2827988;0.1355231;0.6954638;-0.1826515;-0.6816171;0.1349181;2.683887;0.3032984;0.1355231;0.6954638;-0.1826515;-0.6816171;0.1792476;2.663372;0.2851326;0.8490807;0.4807319;-0.1014522;-0.1940782;0.1990219;2.696091;0.2856801;0.8075388;0.5476651;-0.08573484;-0.2014789;0.2072585;2.715733;0.2874372;0.7751937;0.592584;-0.07437991;-0.205881;0.211929;2.731201;0.2895341;0.7751937;0.592584;-0.07437991;-0.205881;0.1866924;2.654354;0.3017233;0.8704929;0.4567022;-0.005385809;-0.1834022;0.2116258;2.688457;0.3084893;0.8159691;0.5483932;0.01355092;-0.1824166;0.221637;2.710835;0.314076;0.780241;0.5982462;0.02442372;-0.1809119;0.226763;2.727581;0.3186867;0.780241;0.5982462;0.02442372;-0.1809119;0.188221;2.641113;0.3174082;0.8662384;0.4302701;0.09843859;-0.2341124;0.2124558;2.66888;0.3321794;0.7913323;0.5560817;0.1327959;-0.2166372;0.2209471;2.689053;0.3432415;0.6971869;0.6703413;0.1643125;-0.1938415;0.2218481;2.705647;0.3525575;0.6971869;0.6703413;0.1643125;-0.1938415;0.185528;2.628113;0.3317633;0.8477181;0.4156179;0.2329798;-0.2331448;0.2027284;2.646893;0.3503136;0.828373;0.4519536;0.2442263;-0.2233603;0.2109216;2.65799;0.3608379;0.5612384;0.7577174;0.3172794;-0.1010436;0.2054751;2.670242;0.3687716;0.5612384;0.7577174;0.3172794;-0.1010436;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.1557813;2.570007;0.2826877;-0.7976519;-0.5413456;-0.004185884;0.265855;0.1366917;2.647064;0.2686131;0.3496247;0.6187976;-0.3970461;-0.5806952;0.1342082;2.674423;0.2821146;0.1204738;0.6956455;-0.1711324;-0.6872244;0.1336052;2.68362;0.3029997;0.1204738;0.6956455;-0.1711324;-0.6872244;0.1775895;2.664379;0.283995;0.8453391;0.4871132;-0.1012771;-0.1945913;0.1968985;2.69738;0.2846965;0.8050754;0.5510967;-0.08550085;-0.2020788;0.2049787;2.717087;0.2865149;0.7734296;0.5946591;-0.07389748;-0.206704;0.2095733;2.732582;0.288659;0.7734296;0.5946591;-0.07389748;-0.206704;0.185153;2.655571;0.3006506;0.8668257;0.4642476;-0.006820492;-0.1817721;0.2095;2.690125;0.307368;0.8135042;0.5524918;0.0116616;-0.181185;0.2192911;2.712627;0.3128813;0.7815025;0.5969548;0.02149833;-0.1801034;0.2244805;2.729393;0.3173866;0.7815025;0.5969548;0.02149833;-0.1801034;0.18684;2.64249;0.3164583;0.8639283;0.4366491;0.09613121;-0.2317857;0.2106808;2.670689;0.3310964;0.7897443;0.5595511;0.129877;-0.215264;0.2190241;2.691002;0.3420395;0.6937162;0.6747891;0.1619419;-0.192854;0.219727;2.707657;0.351284;0.6937162;0.6747891;0.1619419;-0.192854;0.1843044;2.629612;0.3309514;0.8470032;0.4209015;0.2289366;-0.230252;0.2013475;2.648758;0.3492795;0.8329852;0.4470616;0.2372869;-0.2235328;0.2098116;2.659843;0.3596097;0.5692914;0.7536072;0.3113211;-0.1051815;0.2046746;2.672192;0.3676026;0.5692914;0.7536072;0.3113211;-0.1051815;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.1559783;2.56971;0.2835114;-0.7958143;-0.5409857;-0.001696733;0.2720502;0.1367309;2.646576;0.2696872;0.3425354;0.6199868;-0.393699;-0.585907;0.1343183;2.673714;0.2836771;0.1061843;0.6955375;-0.1594393;-0.6924824;0.1338985;2.682129;0.3049036;0.1061843;0.6955375;-0.1594393;-0.6924824;0.1775772;2.664001;0.2851096;0.8426125;0.4906583;-0.1014483;-0.1974004;0.1966241;2.697163;0.2859797;0.8034997;0.5523702;-0.08611095;-0.2045985;0.2046438;2.716904;0.2878543;0.7702725;0.5978044;-0.07389912;-0.209402;0.2091185;2.73243;0.290081;0.7702725;0.5978044;-0.07389912;-0.209402;0.1852502;2.655235;0.3017405;0.86351;0.4697722;-0.007700525;-0.1833176;0.2091631;2.690094;0.3085452;0.8104987;0.5563886;0.01059327;-0.1827886;0.2187422;2.712692;0.3140961;0.7788488;0.5999546;0.02032036;-0.1817591;0.223806;2.729504;0.3186241;0.7788488;0.5999546;0.02032036;-0.1817591;0.1870728;2.642174;0.3175489;0.8610801;0.4415147;0.09571125;-0.2333353;0.2105883;2.670612;0.3322852;0.7860054;0.5641399;0.129954;-0.216919;0.2186814;2.690994;0.3433068;0.6846415;0.6833562;0.1638118;-0.1935358;0.2189175;2.70763;0.3526298;0.6846415;0.6833562;0.1638118;-0.1935358;0.1846743;2.629292;0.3320618;0.8448973;0.4245824;0.2284207;-0.2317375;0.2015389;2.648567;0.3504282;0.8345681;0.4436557;0.2348374;-0.2269733;0.2101505;2.659569;0.3607295;0.5710156;0.7516327;0.3114883;-0.1093836;0.2051021;2.671883;0.3688355;0.5710156;0.7516327;0.3114883;-0.1093836;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.1566008;2.569405;0.2829336;-0.7962221;-0.5412335;-0.004062343;0.2703335;0.1372357;2.646149;0.2690751;0.3364775;0.6213127;-0.3918085;-0.5892705;0.1348128;2.673103;0.2834293;0.09454925;0.6957207;-0.1516274;-0.6957314;0.1344922;2.680927;0.3048895;0.09454925;0.6957207;-0.1516274;-0.6957314;0.1781145;2.663673;0.2846264;0.8398011;0.4946387;-0.1010224;-0.1996525;0.1968727;2.697006;0.2856913;0.8016762;0.5543084;-0.0863995;-0.2063798;0.2048015;2.716785;0.2876227;0.7681487;0.5999131;-0.07431466;-0.2110198;0.2091937;2.732338;0.2898912;0.7681487;0.5999131;-0.07431466;-0.2110198;0.1858598;2.65493;0.3012398;0.8613579;0.4731227;-0.00797981;-0.1848081;0.2095087;2.689964;0.3081405;0.808624;0.5586405;0.01014584;-0.1842422;0.2189651;2.712616;0.3137356;0.7770398;0.6018777;0.01982823;-0.1831925;0.2239477;2.72945;0.3182941;0.7770398;0.6018777;0.01982823;-0.1831925;0.1877802;2.641876;0.3170431;0.8591782;0.444479;0.09559497;-0.2347618;0.2110947;2.670448;0.3318664;0.7829182;0.5679086;0.1302047;-0.2180963;0.2189776;2.690887;0.3429544;0.6794639;0.6881444;0.1645469;-0.1941928;0.218954;2.707508;0.3523192;0.6794639;0.6881444;0.1645469;-0.1941928;0.1854773;2.628986;0.3315652;0.844256;0.4251613;0.2278731;-0.2335459;0.20233;2.648262;0.349954;0.8350243;0.442187;0.2336959;-0.2293288;0.2110073;2.659225;0.360253;0.5744557;0.7487248;0.3109217;-0.1128715;0.2061055;2.671539;0.3684542;0.5744557;0.7487248;0.3109217;-0.1128715;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.1566078;2.568977;0.2821234;-0.7951217;-0.5428555;-0.005699811;0.2702903;0.1370264;2.645695;0.2683598;0.3355275;0.6216897;-0.3915956;-0.5895561;0.1345851;2.672619;0.2827658;0.09277241;0.6958275;-0.1505904;-0.696089;0.1342721;2.680359;0.3042566;0.09277241;0.6958275;-0.1505904;-0.696089;0.1778376;2.663284;0.2840273;0.8390628;0.4958661;-0.1016699;-0.1993836;0.1964926;2.696674;0.285065;0.8010412;0.5552242;-0.08747563;-0.20593;0.2043699;2.716476;0.2869592;0.7674476;0.6008396;-0.07568532;-0.2104475;0.2087189;2.732044;0.2891902;0.7674476;0.6008396;-0.07568532;-0.2104475;0.1856009;2.654541;0.3006313;0.8608985;0.4738346;-0.008121677;-0.1851174;0.2091917;2.689613;0.3075457;0.807718;0.5598936;0.009921672;-0.1844249;0.2185776;2.712288;0.313148;0.7756413;0.603658;0.01961732;-0.1832842;0.2234826;2.729141;0.3177133;0.7756413;0.603658;0.01961732;-0.1832842;0.1875483;2.641476;0.3164222;0.8588547;0.4448431;0.09544642;-0.2353155;0.2108382;2.670059;0.3312586;0.7825836;0.5683491;0.1297136;-0.2184413;0.218702;2.690506;0.3423388;0.6810971;0.6867024;0.1631331;-0.1947674;0.2187718;2.707138;0.3516801;0.6810971;0.6867024;0.1631331;-0.1947674;0.1852665;2.628574;0.3309346;0.8451775;0.4230362;0.2270976;-0.2348232;0.2022557;2.647755;0.3492988;0.8346637;0.4426038;0.2336223;-0.2299102;0.2109209;2.658718;0.3596042;0.5790405;0.7455701;0.3092803;-0.1148169;0.2061984;2.671066;0.3678533;0.5790405;0.7455701;0.3092803;-0.1148169;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.1575047;2.568317;0.2808523;-0.7905706;-0.5474941;-0.003841288;0.2742876;0.1372043;2.644936;0.2676476;0.3334167;0.6219168;-0.3941674;-0.5887995;0.1346223;2.671856;0.2820292;0.09173655;0.6951838;-0.1542901;-0.6960595;0.1342987;2.679676;0.3034872;0.09173655;0.6951838;-0.1542901;-0.6960595;0.1778424;2.662788;0.283324;0.8378794;0.4971256;-0.1050723;-0.1994601;0.1963447;2.696259;0.2841746;0.8002309;0.5557383;-0.09120896;-0.2060741;0.2041667;2.716091;0.2859515;0.7671443;0.6006387;-0.07976494;-0.2106197;0.2085014;2.73167;0.2880824;0.7671443;0.6006387;-0.07976494;-0.2106197;0.1857262;2.654041;0.2998652;0.8601019;0.4746619;-0.01080136;-0.1865593;0.2092401;2.689175;0.3066528;0.8073264;0.5599829;0.006980613;-0.1859973;0.2186208;2.711864;0.3121791;0.7766929;0.6018867;0.01621277;-0.1849816;0.223606;2.728706;0.316673;0.7766929;0.6018867;0.01621277;-0.1849816;0.1878158;2.64093;0.3155987;0.8578219;0.4457222;0.09364989;-0.2381241;0.2110661;2.669544;0.330418;0.7823819;0.5678199;0.1278444;-0.2216203;0.218981;2.689964;0.3415053;0.682689;0.6845161;0.161165;-0.1984944;0.2191894;2.706566;0.3508837;0.682689;0.6845161;0.161165;-0.1984944;0.1856621;2.62796;0.3300687;0.8449712;0.4218968;0.225537;-0.2390817;0.2027552;2.647038;0.348442;0.8337477;0.4428269;0.2325752;-0.2338338;0.2114289;2.657967;0.35877;0.5824501;0.7420291;0.3091993;-0.120586;0.2068732;2.670269;0.3671691;0.5824501;0.7420291;0.3091993;-0.120586;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.1578765;2.568031;0.2805982;-0.7867429;-0.5517247;0.001830733;0.2768252;0.1368667;2.644726;0.2672879;0.3330331;0.6211427;-0.3963745;-0.5883523;0.134237;2.671684;0.281588;0.09171946;0.6943345;-0.1565759;-0.6963989;0.1339349;2.679573;0.3030186;0.09171946;0.6943345;-0.1565759;-0.6963989;0.1774349;2.662727;0.2829413;0.8374627;0.4974146;-0.1071479;-0.1993858;0.1958793;2.696228;0.2836638;0.7997534;0.5560493;-0.09317634;-0.2062085;0.2036695;2.716072;0.2853809;0.7668943;0.600601;-0.08173538;-0.210882;0.2079944;2.731659;0.2874675;0.7668943;0.600601;-0.08173538;-0.210882;0.1853938;2.654007;0.2994586;0.8599129;0.4747458;-0.01252414;-0.1871094;0.2088937;2.689163;0.3061422;0.8072685;0.5598278;0.005358621;-0.1867669;0.2182824;2.711853;0.3116216;0.7772523;0.6009285;0.01449669;-0.1858874;0.2233101;2.728687;0.3160798;0.7772523;0.6009285;0.01449669;-0.1858874;0.1875669;2.6409;0.3151841;0.857574;0.4460194;0.09209013;-0.2390667;0.2108161;2.669544;0.3299323;0.7821579;0.5679715;0.1264504;-0.2228179;0.2187387;2.689964;0.3409979;0.6824011;0.6846538;0.1600304;-0.1999202;0.2189538;2.706562;0.3503821;0.6824011;0.6846538;0.1600304;-0.1999202;0.185487;2.627922;0.3296573;0.8452219;0.4212803;0.2240421;-0.2406831;0.2026537;2.646973;0.3479861;0.8332653;0.4436064;0.2315416;-0.2350981;0.2113187;2.657913;0.3583044;0.5831487;0.7413497;0.3086271;-0.122832;0.2068061;2.6702;0.3667482;0.5831487;0.7413497;0.3086271;-0.122832;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.157426;2.56757;0.2815342;-0.7900484;-0.5506851;-0.003499862;0.2693648;0.1367715;2.643894;0.2674678;0.3339058;0.6219946;-0.3989545;-0.5852053;0.1339509;2.670921;0.2816058;0.08963671;0.6959974;-0.1578028;-0.6947311;0.1335255;2.67878;0.3030486;0.08963671;0.6959974;-0.1578028;-0.6947311;0.1769859;2.662239;0.283631;0.8355307;0.5019862;-0.1078176;-0.1956371;0.1950689;2.695938;0.2842523;0.797225;0.5608376;-0.09354799;-0.2028352;0.202627;2.715874;0.2859281;0.7643843;0.604839;-0.08203429;-0.2077424;0.2067836;2.73151;0.2879811;0.7643843;0.604839;-0.08203429;-0.2077424;0.1849355;2.653625;0.3002058;0.8595604;0.4764706;-0.0132057;-0.1842763;0.2082936;2.688904;0.3067518;0.807028;0.5610578;0.004484748;-0.1841199;0.2176136;2.711647;0.3121326;0.7761672;0.6031324;0.01379734;-0.1833194;0.2225461;2.728527;0.3165295;0.7761672;0.6031324;0.01379734;-0.1833194;0.1871384;2.640579;0.3159731;0.8573397;0.4471647;0.09202955;-0.2377877;0.2103067;2.669304;0.3306915;0.7830442;0.5672697;0.1257599;-0.2218818;0.2182766;2.689735;0.3417019;0.6868061;0.6806432;0.1582555;-0.1999449;0.2187221;2.706356;0.3510358;0.6868061;0.6806432;0.1582555;-0.1999449;0.1850802;2.627628;0.3304706;0.8460092;0.4190485;0.2241883;-0.2416744;0.2023617;2.646561;0.3488112;0.8299155;0.4491788;0.2339842;-0.233945;0.210813;2.6576;0.3591986;0.5915923;0.734185;0.3081762;-0.1265647;0.2066402;2.66991;0.3677694;0.5915923;0.734185;0.3081762;-0.1265647;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.1570773;2.567196;0.2824734;-0.7907403;-0.5503619;-0.004884857;0.26797;0.1365017;2.643463;0.2682608;0.3329586;0.6235178;-0.398066;-0.5847288;0.133608;2.670444;0.2824776;0.08683857;0.6973346;-0.1559432;-0.6941654;0.1331242;2.678158;0.3039742;0.08683857;0.6973346;-0.1559432;-0.6941654;0.1767098;2.661839;0.2845516;0.8347201;0.5038387;-0.1052077;-0.195756;0.1946921;2.695583;0.2853785;0.7967457;0.5619529;-0.09073467;-0.2029107;0.2022187;2.715523;0.2871635;0.7642144;0.6054223;-0.0790237;-0.2078359;0.2063681;2.731148;0.2892978;0.7642144;0.6054223;-0.0790237;-0.2078359;0.1846123;2.65324;0.3011597;0.8585335;0.4784569;-0.01064096;-0.1840822;0.2078134;2.68858;0.3079188;0.8060399;0.5625201;0.007348468;-0.1838939;0.2170491;2.71133;0.3134229;0.7761403;0.6031596;0.01654042;-0.1831161;0.2219774;2.728191;0.3178927;0.7761403;0.6031596;0.01654042;-0.1831161;0.1867761;2.640209;0.3169444;0.8564026;0.4487107;0.09432201;-0.2373537;0.2098014;2.668964;0.3318264;0.7811418;0.5695783;0.1285108;-0.2210961;0.2176088;2.689407;0.3429346;0.6844075;0.682678;0.1611557;-0.1989127;0.2179132;2.706001;0.3523194;0.6844075;0.682678;0.1611557;-0.1989127;0.1846795;2.62727;0.3314452;0.8455298;0.418898;0.2263106;-0.2416355;0.2019081;2.646149;0.3498882;0.8287135;0.4503413;0.2364859;-0.2334555;0.2102815;2.657185;0.3603386;0.5935438;0.7318176;0.3099509;-0.1268047;0.2061832;2.669483;0.3689557;0.5935438;0.7318176;0.3099509;-0.1268047;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.1571307;2.566837;0.2819884;-0.7912513;-0.5487502;-0.006427732;0.2697283;0.1366995;2.643085;0.2679815;0.331208;0.6245815;-0.396416;-0.5857079;0.1338048;2.669983;0.2823502;0.0831756;0.6978801;-0.1524735;-0.6948359;0.1333349;2.677475;0.3039255;0.0831756;0.6978801;-0.1524735;-0.6948359;0.1770056;2.661381;0.2843311;0.8341162;0.5046704;-0.1029162;-0.1973987;0.1949597;2.695133;0.285385;0.7963185;0.5624073;-0.08843615;-0.2043378;0.202482;2.715061;0.2872881;0.763021;0.6067836;-0.07639027;-0.20923;0.2065909;2.730682;0.2895278;0.763021;0.6067836;-0.07639027;-0.20923;0.1848829;2.652748;0.3009352;0.8575997;0.4797742;-0.008614458;-0.1851093;0.2079795;2.688114;0.307907;0.8049334;0.5638039;0.009483928;-0.1847103;0.2171406;2.710865;0.3135322;0.7745064;0.6049808;0.01884907;-0.1838029;0.2219864;2.727726;0.3180931;0.7745064;0.6049808;0.01884907;-0.1838029;0.1870181;2.63969;0.3167053;0.8557433;0.4494779;0.09572576;-0.237718;0.2099684;2.668449;0.3317057;0.7792383;0.5718338;0.1303035;-0.2209412;0.2176271;2.688908;0.3428914;0.6814454;0.6853842;0.163034;-0.1982449;0.2177671;2.705486;0.3523102;0.6814454;0.6853842;0.163034;-0.1982449;0.1848911;2.62674;0.3311887;0.845855;0.4177903;0.2268521;-0.2419068;0.2021624;2.645557;0.3496551;0.829117;0.4492079;0.2369854;-0.233699;0.2105622;2.656559;0.360117;0.5960246;0.7297318;0.3098969;-0.1273188;0.2065602;2.668873;0.3687599;0.5960246;0.7297318;0.3098969;-0.1273188;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.1573277;2.566826;0.2823721;-0.7907934;-0.5482581;-0.006997388;0.2720477;0.1368855;2.643139;0.26901;0.3286044;0.6264304;-0.3937729;-0.5869813;0.133977;2.66991;0.2836103;0.08201387;0.6981411;-0.1511219;-0.695007;0.1335093;2.677326;0.3052118;0.08201387;0.6981411;-0.1511219;-0.695007;0.1773399;2.661316;0.285095;0.8338914;0.5046855;-0.1018452;-0.1988603;0.1953093;2.695057;0.2862756;0.7962461;0.5622139;-0.08771525;-0.2054604;0.2028459;2.714973;0.2882288;0.7632619;0.6062435;-0.07603949;-0.2100437;0.2069777;2.730587;0.2904889;0.7632619;0.6062435;-0.07603949;-0.2100437;0.1852037;2.652618;0.3016704;0.8568673;0.4806468;-0.007556479;-0.1862796;0.208229;2.688;0.3087821;0.8045031;0.5641171;0.01019363;-0.1855884;0.2173712;2.710743;0.3144633;0.7749763;0.6041355;0.01917317;-0.184566;0.222253;2.727589;0.3190443;0.7749763;0.6041355;0.01917317;-0.184566;0.1873197;2.639507;0.3173984;0.8549533;0.4504057;0.09658364;-0.2384565;0.2101909;2.668278;0.3324954;0.7764379;0.5752596;0.1318112;-0.2210121;0.2176378;2.688774;0.3437604;0.6756072;0.6909159;0.1650823;-0.1973279;0.2174617;2.705334;0.3532141;0.6756072;0.6909159;0.1650823;-0.1973279;0.1851731;2.626511;0.3318409;0.8458089;0.4178656;0.2266693;-0.2421086;0.2024455;2.645329;0.3503034;0.8287876;0.4498132;0.2369407;-0.233749;0.2108278;2.656345;0.3607676;0.5924696;0.7328441;0.3099806;-0.1258248;0.2066821;2.668648;0.3693569;0.5924696;0.7328441;0.3099806;-0.1258248;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.1574439;2.567245;0.2822326;-0.7901677;-0.5501339;-0.007127169;0.2700687;0.1367483;2.643581;0.268756;0.32995;0.6262915;-0.3958537;-0.5849718;0.1337505;2.670425;0.2831969;0.08508491;0.6982206;-0.1553687;-0.6936206;0.1332184;2.678062;0.3047144;0.08508491;0.6982206;-0.1553687;-0.6936206;0.1771955;2.661839;0.2847946;0.8339825;0.5049012;-0.1026143;-0.1975312;0.1951325;2.695591;0.2858771;0.7958787;0.5630789;-0.08870222;-0.2040869;0.2026179;2.715527;0.2877721;0.7632717;0.6065787;-0.0774935;-0.2085039;0.2067279;2.731148;0.2899672;0.7632717;0.6065787;-0.0774935;-0.2085039;0.1850571;2.653156;0.3013774;0.8571795;0.4803234;-0.00776393;-0.1856686;0.2081031;2.688526;0.3084416;0.8041081;0.5649048;0.01003349;-0.1849121;0.2171978;2.711285;0.3141025;0.7755495;0.6036191;0.01863234;-0.1839028;0.2221012;2.728127;0.318649;0.7755495;0.6036191;0.01863234;-0.1839028;0.1871717;2.640057;0.3171121;0.8553063;0.4501827;0.09601461;-0.2378405;0.210062;2.668835;0.3321432;0.7763929;0.5757023;0.1312493;-0.2203514;0.2174886;2.689346;0.3433688;0.6770051;0.6898957;0.1639266;-0.19707;0.2173809;2.705921;0.3527833;0.6770051;0.6898957;0.1639266;-0.19707;0.1850189;2.627064;0.3315592;0.8464221;0.4174453;0.2256721;-0.2416228;0.2023388;2.645897;0.3499547;0.8291593;0.4498537;0.2361043;-0.233199;0.2107309;2.656929;0.3603863;0.5959002;0.7303957;0.3086683;-0.1270805;0.2067231;2.669254;0.3690009;0.5959002;0.7303957;0.3086683;-0.1270805;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.157358;2.567204;0.2819504;-0.789649;-0.5509354;-0.005696435;0.2699857;0.1365232;2.643539;0.2684517;0.3303601;0.6260484;-0.3967735;-0.584377;0.1334995;2.67041;0.2828314;0.0862734;0.6980041;-0.1570542;-0.6933119;0.1329572;2.678135;0.304315;0.0862734;0.6980041;-0.1570542;-0.6933119;0.1769491;2.66185;0.2844175;0.8338301;0.5051664;-0.1030376;-0.1972758;0.1948573;2.695614;0.2854683;0.795337;0.5638542;-0.08898093;-0.2039368;0.2023022;2.715561;0.2873587;0.7626798;0.6073296;-0.07775411;-0.2083863;0.2063807;2.73119;0.2895513;0.7626798;0.6073296;-0.07775411;-0.2083863;0.1848258;2.653179;0.3010002;0.8568751;0.4808775;-0.007895879;-0.1856332;0.2078238;2.688576;0.3080616;0.8031948;0.5662019;0.01013349;-0.1849081;0.2168437;2.711357;0.3137374;0.7747378;0.6046535;0.01871;-0.1839176;0.2217009;2.728207;0.3182921;0.7747378;0.6046535;0.01871;-0.1839176;0.1869572;2.640087;0.3167396;0.8550035;0.450899;0.09572003;-0.2376909;0.2097989;2.668907;0.3317553;0.7757375;0.5766745;0.1310781;-0.2202203;0.217172;2.689442;0.342976;0.6762975;0.6906388;0.1637631;-0.1970317;0.2170272;2.706017;0.3523856;0.6762975;0.6906388;0.1637631;-0.1970317;0.1848185;2.627102;0.331193;0.8464453;0.4176268;0.2252292;-0.2416403;0.2021403;2.64595;0.3495674;0.8284296;0.4513688;0.236091;-0.2328775;0.2104846;2.657013;0.3599991;0.5948125;0.7312496;0.3087617;-0.1270384;0.2064364;2.669331;0.3686069;0.5948125;0.7312496;0.3087617;-0.1270384;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.1579656;2.567631;0.281484;-0.7889985;-0.5518192;-0.003547138;0.2701192;0.1369775;2.643879;0.2680786;0.3305342;0.6257539;-0.3984108;-0.5834792;0.133897;2.670784;0.2823746;0.08719558;0.6976863;-0.1594793;-0.6929628;0.1333399;2.678608;0.3038184;0.08719558;0.6976863;-0.1594793;-0.6929628;0.177378;2.662292;0.2839417;0.8332659;0.5061629;-0.1041569;-0.1965157;0.1951886;2.696106;0.2849111;0.7942791;0.5654011;-0.08998118;-0.2033364;0.2025495;2.71608;0.2867701;0.7614554;0.6089162;-0.07874636;-0.2078606;0.206559;2.731724;0.288941;0.7614554;0.6089162;-0.07874636;-0.2078606;0.1852847;2.65366;0.3005261;0.8566124;0.4814801;-0.008744452;-0.1852449;0.208228;2.689091;0.3075178;0.8023108;0.5675707;0.009413582;-0.1845868;0.2171687;2.711906;0.3131666;0.7733026;0.6065991;0.01811468;-0.1836101;0.2219402;2.728779;0.3177087;0.7733026;0.6065991;0.01811468;-0.1836101;0.1874518;2.640587;0.3162776;0.85476;0.4517573;0.09476498;-0.2373191;0.210243;2.669472;0.3312272;0.7748982;0.5780994;0.130283;-0.2199103;0.2175443;2.690044;0.3424168;0.6748834;0.6922553;0.1630632;-0.1967888;0.217323;2.706627;0.3518038;0.6748834;0.6922553;0.1630632;-0.1967888;0.1853446;2.627613;0.3307467;0.846315;0.4183616;0.2244331;-0.2415663;0.2026483;2.646507;0.3490838;0.8271188;0.4541647;0.2359226;-0.2322713;0.2109064;2.657639;0.3595116;0.5918075;0.7338123;0.3087188;-0.1263975;0.2067424;2.669941;0.3680845;0.5918075;0.7338123;0.3087188;-0.1263975;
